-BFCJ9zmfOo_26-8-rgb_front;And of course we used the coconut butter that was a lot of the oil.
-BFCJ9zmfOo_27-8-rgb_front;We have nuts in there, and we have the flax, and that kept it together beautifully.
-BFCJ9zmfOo_28-8-rgb_front;And now we're going to go over to the dehydrator.
-BFCJ9zmfOo_3-8-rgb_front;Okay.
-BFCJ9zmfOo_4-8-rgb_front;Now, here's the part where we're going to peel it back, and what I'm letting the cracker known here is that I need him to let go.
-BFCJ9zmfOo_5-8-rgb_front;Doing a little spiritual work on my cracker.
-BFCJ9zmfOo_6-8-rgb_front;Everybody's a healer in Sedona.
-BFCJ9zmfOo_7-8-rgb_front;Okay, so we're going to start work.
-BFCJ9zmfOo_8-8-rgb_front;We'll see if it comes off here.
-BFCJ9zmfOo_9-8-rgb_front;"And there we go; it's coming off nicely."
-BKq3iOBB9k_0-3-rgb_front;Okay, I'm giving my speech now.
-BKq3iOBB9k_1-3-rgb_front;Okay, I'm giving my speech with my note cards.
-BKq3iOBB9k_10-3-rgb_front;Holding the note card or the paper in front of your face.
-BKq3iOBB9k_11-3-rgb_front;You can't hold that in front of your face.
-BKq3iOBB9k_12-3-rgb_front;I can't build a relationship with you if I can't see your face.
-BKq3iOBB9k_13-3-rgb_front;Another thing, you've got to remember to breathe like I talked about last time, or you'll be up here giving your speech and I'll be so focused on your papers that I won't listen to you.
-BKq3iOBB9k_14-3-rgb_front;Okay, hold your note cards, use your note cards, keep them down here.
-BKq3iOBB9k_15-3-rgb_front;And something else that's really important, and I see this a lot with note cards.
-BKq3iOBB9k_16-3-rgb_front;You drop your note cards, you lose your place, never ever apologize.
-BKq3iOBB9k_17-3-rgb_front;Never, ever in the middle of your speech tell me what a bad job you're doing or how bad I must think you are, or how sorry you are, because none of that's true.
-BKq3iOBB9k_18-3-rgb_front;Visualize success, remember.
-BKq3iOBB9k_19-3-rgb_front;All you have to say is, excuse me just a minute, and if you're funny you can make a joke.
-BKq3iOBB9k_2-3-rgb_front;We're going to talk about note cards people.
-BKq3iOBB9k_20-3-rgb_front;Remember, only if you're funny.
-BKq3iOBB9k_21-3-rgb_front;So note cards are a really important tool, but keep them organized.
-BKq3iOBB9k_22-3-rgb_front;That way they can keep your organized.
-BKq3iOBB9k_23-3-rgb_front;Keep them out of your face, and maybe you even put your hands down so that I don't see you shaking.
-BKq3iOBB9k_3-3-rgb_front;Note cards are a great thing to use, and most people prefer small cards for note cards.
-BKq3iOBB9k_4-3-rgb_front;But a lot of people like to work straight off a piece of paper off of their outline.
-BKq3iOBB9k_5-3-rgb_front;Now there's a few problems with note cards, and I want to warn you about them.
-BKq3iOBB9k_6-3-rgb_front;That's one.
-BKq3iOBB9k_7-3-rgb_front;You might drop them, and then what happens, you're already nervous, you're scrambling, you're scrambling, okay, okay, okay, I got it.
-BKq3iOBB9k_8-3-rgb_front;I'm ready to go.
-BKq3iOBB9k_9-3-rgb_front;And that would be problem two.
-BRSDqMCi0w_0-8-rgb_front;Now we're going to go over, the best time to exercise.
-BRSDqMCi0w_1-8-rgb_front;Now there's so many studies telling you different things about different times, about eating different meals and what's going to be best for different people.
-BRSDqMCi0w_2-8-rgb_front;I just want you to focus on you, what's good for you.
-BRSDqMCi0w_3-8-rgb_front;If you're a morning person, exercise in the morning, if you're a night person, you get a big kick at night, exercise at night.
-BWRIFAD4_s_1-8-rgb_front;We have 2 different receipts to show you a peanut butter fudge pie and a peanut butter meringue pie.
-BWRIFAD4_s_2-8-rgb_front;The peanut butter fudge pie is made with a cream cheese peanut butter filling and the peanut butter meringue pie is made with a peanut butter and pudding filling and topped with a nice meringue.
-BWRIFAD4_s_3-8-rgb_front;The first pie we would be making today is a peanut butter fudge pie it has a creamy peanut butter filling, a fudgy layer of chocolate ganache and a crunchy graham cracker crust.
-BWRIFAD4_s_4-8-rgb_front;Let's get our ingredients together to make sure we have everything we need.
-BWRIFAD4_s_5-8-rgb_front;For the graham cracker crust we will be using 1 1/2 cups of ground up graham crackers, this 1 1/2 cups is also 1 package of the graham crackers ground up or 5 ounces if you want to weigh it.
-BWRIFAD4_s_6-8-rgb_front;You can buy it ground up or you can buy it the cracker form.
-BWRIFAD4_s_7-8-rgb_front;1/4 cup of sugar and 1/3 cup of margarine.
-BWRIFAD4_s_8-8-rgb_front;For the ganache layer we are going to use a ganache layer and a ganache topping we are using 8 ounces of the semi sweet chocolate and a 1/2 cup of cream.
-BWRIFAD4_s_9-8-rgb_front;For the peanut butter cream mixture we are using a cup of confectioner's sugar, 1/2 cup of creamy peanut butter I'm using the natural type peanut butter, a teaspoon of vanilla, 8 ounces of cream cheese you can use the creamy cream cheese or you can use the block style both would work fine and 1 cup of whipping cream.
-BhMzw-Pem0_0-8-rgb_front;At this point we're talking about securing the artwork to the thermographic paper.
-BhMzw-Pem0_1-8-rgb_front;I personally glove up when I do this because of the purple ink seems just to get everywhere.
-BhMzw-Pem0_10-8-rgb_front;And we have two choices that we can use.
-BhMzw-Pem0_11-8-rgb_front;We can use one, a ball point pen or we can use a mechanical pencil.
-BhMzw-Pem0_12-8-rgb_front;The ball point pen is usually better because you can press harder and it gets a better transfer on the hand drawing of these stencils.
-BhMzw-Pem0_13-8-rgb_front;But now the mechanical pencil is a finer type.
-BhMzw-Pem0_14-8-rgb_front;And in this particular case, that is what we need.
-BhMzw-Pem0_15-8-rgb_front;So I'm going to use the mechanical pencil on this particular one.
-BhMzw-Pem0_16-8-rgb_front;I'm going to press hard and I'm going to get the nice crisp detail.
-BhMzw-Pem0_17-8-rgb_front;And I'm going to show you how to do that.
-BhMzw-Pem0_2-8-rgb_front;So at this point, I got gloves on, I've got the thermograph paper cut to size.
-BhMzw-Pem0_3-8-rgb_front;I've got the customer's artwork that I have positioned vertically as opposed to horizontally.
-BhMzw-Pem0_4-8-rgb_front;Which he picked the font out online.
-BhMzw-Pem0_5-8-rgb_front;So I'm going to secure it to the paper here by doing this.
-BhMzw-Pem0_6-8-rgb_front;Using some surgical tape and you don't want the image to shift around because you don't want any ghosting of the images.
-BhMzw-Pem0_7-8-rgb_front;As you can see, some of this line work here is very detailed and very defined.
-BhMzw-Pem0_8-8-rgb_front;And you know it's a very simple piece, but there's no room for error with this.
-BhMzw-Pem0_9-8-rgb_front;So what we do is we secure the artwork to here using surgical tape.
-Bo59KWo7vc_0-8-rgb_front;There is a difference between real goals and fake goals.
-Bo59KWo7vc_1-8-rgb_front;In order to come across as passionate about your platform you must have real goals.
-Bo59KWo7vc_2-8-rgb_front;An example of an empty goal would be, I plan to make a difference in the lives of children because they are our future.
-Bo59KWo7vc_3-8-rgb_front;And what I've just demonstrated does not tell anyone that I know anything about my platform, so let me rephrase it in a more specific way.
-Bo59KWo7vc_4-8-rgb_front;I plan to help the children of this neighborhood who are experiencing neglect and poverty because I've been there myself.
-Bo59KWo7vc_5-8-rgb_front;I want to form an after school program that involves at risk teens be able to overcome their differences so that we can bridge the gaps of our society and our future.
-Bo59KWo7vc_6-8-rgb_front;Be confident about your goals and let them know that this is something that you want to do.
-Bo59KWo7vc_7-8-rgb_front;Be confident about your goals and state specifically how you plan to reach those goals.
-BrxzwEb3E8_1-8-rgb_front;Often, clients tell me they get really sore in their wrists, so I'm going to at least teach you some tricks of the trade to keep the energy focused on the forearms and out of the wrists, when you're balancing on the hands, which is what's going to happen in our next frames.
-BrxzwEb3E8_10-8-rgb_front;That's the way to stay out of the wrists.
-BrxzwEb3E8_2-8-rgb_front;"So, spreading the fingers wide, root down with the first knuckle of the first finger, and she's already doing that, as opposed to; can you show them the opposite of that, yeah, a lifted knuckle and closed fingers even."
-BrxzwEb3E8_3-8-rgb_front;That puts a lot of pressure in the wrist, so spread it long, and let that energy radiate out through, radiate out through the fingertips, and then press into the floor like you're pushing the floor down with the fingertips.
-BrxzwEb3E8_4-8-rgb_front;Now, she's got a real firm hold on the forearms.
-BrxzwEb3E8_5-8-rgb_front;That's a great way to do that.
-BrxzwEb3E8_6-8-rgb_front;The other thing is to keep the shoulder directly above the wrist, not forward from it.
-BrxzwEb3E8_7-8-rgb_front;"When she moves the weight forward that puts a lot more stress on the wrists, so we'll come back, and all of your arm bouncing will generally have, will bend the elbow to keep this crease at a ninety degree angle, so when we come forward bending the elbow; stop right there, so you can see there's a ninety degree angle here and through the shoulder."
-BrxzwEb3E8_8-8-rgb_front;And then come back up, very nice.
-BrxzwEb3E8_9-8-rgb_front;"Let's take it back; hips to heels."
-Bz0BNwqAE4_0-5-rgb_front;BRYAN BILLHIMER: Hi.
-Bz0BNwqAE4_10-5-rgb_front;I have a few different ones here.
-Bz0BNwqAE4_11-5-rgb_front;They're--they differ in thickness and size.
-Bz0BNwqAE4_12-5-rgb_front;That's a medium pick.
-Bz0BNwqAE4_13-5-rgb_front;I like to actually these smaller ones that are even thicker 'cause I don't like--sometimes, when you pick a string, they'll bend, these don't.
-Bz0BNwqAE4_14-5-rgb_front;These might bend, have a little more give in 'em, but whatever--basically, whatever you feel most comfortable with.
-Bz0BNwqAE4_15-5-rgb_front;And we're also going to need a couple of sheets of notebook paper and a pen, and if you have a music stand handy, that would be good, too.
-Bz0BNwqAE4_16-5-rgb_front;So now we're going to go into a little bit of knowledge about the parts and terminology of the guitar.
-Bz0BNwqAE4_2-5-rgb_front;Okay.
-Bz0BNwqAE4_3-5-rgb_front;So the first thing we're going to do is talk about some of the things you're going to need.
-Bz0BNwqAE4_4-5-rgb_front;Obviously, you're going to need a guitar.
-Bz0BNwqAE4_5-5-rgb_front;And this little lesson isn't specific really to electric or acoustic guitar, so either is fine.
-Bz0BNwqAE4_6-5-rgb_front;Some things will, as far as the equipment we're using might apply to electric guitar, but the lesson itself it can be done on electric or acoustic.
-Bz0BNwqAE4_7-5-rgb_front;So we need a guitar.
-Bz0BNwqAE4_8-5-rgb_front;I'm using a couple of cables, one to go from my guitar to my tuner and one to go from my tuner to my amp, so we need two cables if you're using a tuner, one if you're not, and electric tuner and an amplifier.
-Bz0BNwqAE4_9-5-rgb_front;And I like to use picks so we're gonna--the lesson today involves guitar picks and there's all kinds of different guitar picks.
-CAPvlP0BvY_1-8-rgb_front;If you're grilling and some of your meat juices or in our case brochette oil drips on your grill and you've got a little fire starting, it's always wise to keep a spray bottle of clean water.
-CAPvlP0BvY_2-8-rgb_front;You just give it a couple of sprays, and make sure it's nice and clean.
-CAPvlP0BvY_3-8-rgb_front;And in addition to that, always, always have nearby your trusty fire extinguisher.
-CAPvlP0BvY_4-8-rgb_front;And know how to use it.
-CAPvlP0BvY_5-8-rgb_front;Gorgeous.
-CAPvlP0BvY_6-8-rgb_front;Ready to go.
-CBJ6FWZl08_0-8-rgb_front;In this segment we are going to cover the overhead serve and this is very similar to a tennis serve or an overhead smash.
-CBJ6FWZl08_1-8-rgb_front;So the key here is you have your racquet in an already ready position like this and you just toss it up and you smash it.
-CBJ6FWZl08_2-8-rgb_front;So it's a pretty good serve, the good news about it is that you are able to really drill the ball at your opponent and a lot of people if you hit the ball at an angle about their shoulder height with a lot of pace, they have a hard time with it.
-CBJ6FWZl08_3-8-rgb_front;The thing to be careful about with an overhead serve though is if you hit it too hard you're not able to get positioned for the next shot.
-CBJ6FWZl08_4-8-rgb_front;So just to demonstrate again if you want to just hit it like that, you are going to swing and hit it so we're going to show another angle of this serve so you can just kind of get a feel for the mechanics.
-CBJ6FWZl08_5-8-rgb_front;So as you can see I'm at an open angle with the ball and I just toss the ball and smash it so in the next segment we are going to cover what it looks like from the front and maybe a little bit from the side.
-CI0wTBVlaI_0-8-rgb_front;To groom your parrot remember that it needs to be bathed.
-CI0wTBVlaI_1-8-rgb_front;Parrots need to be bathed in the way that they enjoy being bathed more than the way you want to do it.
-CI0wTBVlaI_10-8-rgb_front;Their toenails need to be clipped.
-CI0wTBVlaI_11-8-rgb_front;If they're not and you handle your bird you'll be sorry.
-CI0wTBVlaI_12-8-rgb_front;Because they can puncture your skin very easily with their toenails.
-CI0wTBVlaI_13-8-rgb_front;This little fellow right here had toenails so sharp as a tiny baby that I almost dreaded to take him out and hand feed him.
-CI0wTBVlaI_14-8-rgb_front;"But his toenails now are long enough he can grip and watch that you don't; when you're clipping their toenails that you don't go into the quick because you can make them bleed, it also hurts the bird and then they get where they don't like you to, to handle them."
-CI0wTBVlaI_15-8-rgb_front;A lot of people use clippers, I like to use a Dremel because a Dremel will grind them down and you've got control of how short you actually go to grind down the toenails.
-CI0wTBVlaI_2-8-rgb_front;Some parrots love to get in the sink with running water.
-CI0wTBVlaI_3-8-rgb_front;Other parrots want to get in the shower with you.
-CI0wTBVlaI_4-8-rgb_front;And some just like to be misted or sprayed with a misting bottle.
-CI0wTBVlaI_5-8-rgb_front;The water should be warm not cold, not hot.
-CI0wTBVlaI_6_7-8-rgb_front;And then they will preen their feathers to put them in the shape that they need to be in. But also you need to pay attention to their beak.
-CI0wTBVlaI_8-8-rgb_front;Their beaks sometimes get soiled and scaly, and these bathes don't necessarily clean them up.
-CI0wTBVlaI_9-8-rgb_front;I like to every now and then take just regular vegetable oil on a paper towel and wipe their beaks.
-CM5y50t9yg_0-8-rgb_front;So here we are and it's race day.
-CM5y50t9yg_1-8-rgb_front;This is the first day of your big race.
-CM5y50t9yg_10-8-rgb_front;It is important to wake up and have some water or sports drink so that you go into your race properly hydrated because I guarantee you after your race, you might be dehydrated.
-CM5y50t9yg_11-8-rgb_front;So it is good to start out head of the game and hopefully if you fuel properly, you will end your race hydrated and excited from your big win.
-CM5y50t9yg_2-8-rgb_front;You've waited for this, you've trained and now you are here.
-CM5y50t9yg_3-8-rgb_front;What do you do when that alarm goes off.
-CM5y50t9yg_4-8-rgb_front;The first thing you need to think about before you go into any race is your nutrition.
-CM5y50t9yg_5-8-rgb_front;It is very very important to eat and drink before your race.
-CM5y50t9yg_6-8-rgb_front;Not 15 minutes before your race but typically 2 to 3 hours before your race, you want to have something that has some substance, some complex carbs.
-CM5y50t9yg_7-8-rgb_front;The best oatmeal, bananas, any kind of hot cereal, things that are going to stay in and give you the energy you need for the long race.
-CM5y50t9yg_8-8-rgb_front;The other important thing on race day is hydration.
-CM5y50t9yg_9-8-rgb_front;Don't go into your race dehydrated.
-CYcSZkXFLs_0-8-rgb_front;When you're going on a trip, you want to make sure that you take precautions against insect bites.
-CYcSZkXFLs_1-8-rgb_front;There are many different types of biting and stinging insects.
-CYcSZkXFLs_2-8-rgb_front;That can cause you some pretty serious pain, or disease if it should be that serious.
-CYcSZkXFLs_3-8-rgb_front;So there are many things that you can do to protect yourself against insects.
-CYcSZkXFLs_4-8-rgb_front;And one of which is topical skin application, and another is actually treating your clothes and the third would be actually doing mosquito netting, insect netting, noseeum mesh, those types of things that you can actually put over your body, over your bed, over your head, your face, your body.
-CYcSZkXFLs_5-8-rgb_front;There are clothing or insect mesh clothing that you can purchase, pants, jackets.
-CYcSZkXFLs_6-8-rgb_front;But the most important thing, the most important defense is going to be your topical skin application and your clothing treatment.
-CYcSZkXFLs_7-8-rgb_front;And so those are some of the things we're going to be talking about today.
-CZLAzGuTSk_0-8-rgb_front;Now I'll tell you a little bit about our distribution of our product, how we get it to market.
-CZLAzGuTSk_1-8-rgb_front;So what we decided to do is take our product directly with our own trucks and get them to different parts of the state.
-CZLAzGuTSk_2-8-rgb_front;We start up here in Chico all the way to the border, southern California and that's our distribution area.
-CZLAzGuTSk_3-8-rgb_front;We take our product, our own trucks and be sure it gets, with our control, into the different stores within that distribution area.
-CZLAzGuTSk_4-8-rgb_front;So here's our facility in Milipitas, California.
-CZLAzGuTSk_5-8-rgb_front;The way we'll be able to control our quality is we have different depots with different expert personnel within the different areas delivering to the products within their area.
-CZLAzGuTSk_6_7-8-rgb_front;We have one in Santa Rosa, Marin, Sacramento, Chico, Sacramento, Reno, Stockton, Fresno and Southern California. Each individual manager within the area is able to take the product, analyze zone market, be store specific with what they want to do in terms of the products, the distribution, the communication with the store and be able to really maximize our relationship with the store and be sure we have the best product going out to the stores.
-CiUc2Gk4v8_1-8-rgb_front;In this video clip, I will be talking about electrical safety.
-CiUc2Gk4v8_10-8-rgb_front;You never want to carry the tool by the chord.
-CiUc2Gk4v8_11-8-rgb_front;And you just want to take extra care when handling your tool and the chord.
-CiUc2Gk4v8_2-8-rgb_front;First off, it is important to know that the cord is the life line of your tool.
-CiUc2Gk4v8_3-8-rgb_front;You want to make sure you keep your cord in good working condition.
-CiUc2Gk4v8_4-8-rgb_front;Make sure that there are no cracks or tears in it.
-CiUc2Gk4v8_5-8-rgb_front;Any type of damage to the chord is just leading to disaster.
-CiUc2Gk4v8_6-8-rgb_front;For your tool to be properly grounded, you want to make sure that you have all three prongs on the plug.
-CiUc2Gk4v8_7-8-rgb_front;This will insure maximum safety when using your tool.
-CiUc2Gk4v8_8-8-rgb_front;Now, although it is not recommended to use an extension chord, if you do have a situation where you need to use one to reach your location, you want to make sure that the extension chord is of the proper rating.
-CiUc2Gk4v8_9-8-rgb_front;And lastly, you never want to abuse the chord.
-CmdMw3PKV8_0-8-rgb_front;Alright folks, next we're going to talk about footwear and shoes you can have to complete your vintage look.
-CmdMw3PKV8_1-8-rgb_front;Now the downside, I think, to looking for vintage footwear is in my case, maybe not in all cases, is they tend to be a lot of small sizes, kind of narrow, and a lot of them are hard to find in really good condition.
-CmdMw3PKV8_10-8-rgb_front;Just amazing.
-CmdMw3PKV8_11-8-rgb_front;Unfortunately, as cute as these are, you're going to find a lot of the missing rhinestones on there and for this one, the insole's got torn out.
-CmdMw3PKV8_12-8-rgb_front;It's just really cute, but what I need to do is go to my craft store, pick up some rhinestones and just kind of fix them back in there.
-CmdMw3PKV8_13-8-rgb_front;The vintage shoes sometimes, they just need a little more help.
-CmdMw3PKV8_14-8-rgb_front;Especially the fancier ones like this.
-CmdMw3PKV8_15-8-rgb_front;So these one's have some potential, but I might want to bring into a shoe store to get some insoles in here and then maybe have them or myself just maybe hot glue back in some or super glue back in, some little rhinestones in there.
-CmdMw3PKV8_16-8-rgb_front;But what you can do is, an alternative to finding some cute vintage themed shoes is you're going to want to try to find some modern day shoes with a vintage look and there's a lot of them out there.
-CmdMw3PKV8_17-8-rgb_front;Now, Ebay has been a great source for me to find some modern shoes that are priced really affordable but that maintain the integrity of a vintage shoe.
-CmdMw3PKV8_18-8-rgb_front;Here's one pair that I found.
-CmdMw3PKV8_19-8-rgb_front;They look great.
-CmdMw3PKV8_2-8-rgb_front;I think just because shoes tend to get a lot of wear and tear as opposed to a vintage dress that someone might wear a handful of times.
-CmdMw3PKV8_20-8-rgb_front;They look vintage.
-CmdMw3PKV8_21-8-rgb_front;Just these ones are modern and it's great because you're going to find your size.
-CmdMw3PKV8_22-8-rgb_front;They're brand new and you know, they just look really cute.
-CmdMw3PKV8_23-8-rgb_front;They look like they could be a vintage with some great detailing on them.
-CmdMw3PKV8_24_25_26_27-8-rgb_front;And here's another pair. They don't look quite as vintage. They have a vintage flair to them. But just look for bows, look for prints, like the polk-a-dots and what not, looks for the nice heels like that.
-CmdMw3PKV8_28-8-rgb_front;These are going to last you longer.
-CmdMw3PKV8_29-8-rgb_front;They're going to be a little more affordable and they're going to be a lot more comfortable to create that vintage outfit for you and tie it all together.
-CmdMw3PKV8_3-8-rgb_front;The shoes, again get a little wear and tear.
-CmdMw3PKV8_30-8-rgb_front;Now, you might be lucky out there and find some vintage shoes that are in great condition.
-CmdMw3PKV8_31-8-rgb_front;So you know, when you go to the stores, don't neglect the shoe section.
-CmdMw3PKV8_32-8-rgb_front;Go and take a peek.
-CmdMw3PKV8_33-8-rgb_front;You might find something.
-CmdMw3PKV8_34-8-rgb_front;But you're best bet, I think sometimes might be to just look online or just look in your shops for some vintage replica shoes and that there is some great tips on finding some vintage footwear to help round out and complete your vintage look.
-CmdMw3PKV8_4-8-rgb_front;But you're still going to be able to find some cute ones out there.
-CmdMw3PKV8_5-8-rgb_front;Now, one type of vintage shoe that I absolutely love and a lot of vintage know hower's out there know they're really fun.
-CmdMw3PKV8_6-8-rgb_front;They look junky from a distance, but they're pretty darn cute.
-CmdMw3PKV8_7-8-rgb_front;These ones here, just like some little plastic patent ones.
-CmdMw3PKV8_8-8-rgb_front;But, when you look closely, these just have amazing detail.
-CmdMw3PKV8_9-8-rgb_front;These ones have a loose heel on them and you can see the detailing that they have on them, just rhinestones are lined down the back of these.
-CtWAhfREEc_1-8-rgb_front;What we've gone over today is sleight of hand using the Pinch Vanish and the French Drop.
-CtWAhfREEc_10-8-rgb_front;Enjoy the reactions, enjoy your magic as much as they're going to enjoy it and you will really love the art of magic.
-CtWAhfREEc_11-8-rgb_front;It's very important that that's happens as such.
-CtWAhfREEc_12-8-rgb_front;"But practice; don't reveal your secrets to your audience."
-CtWAhfREEc_13-8-rgb_front;And never do the same trick twice, and have a good time.
-CtWAhfREEc_14-8-rgb_front;That's a very important, maybe the most important rule of magic, is to enjoy it.
-CtWAhfREEc_2-8-rgb_front;Very important in magic again that I want to emphasize that you are entertaining by way of manipulating an object.
-CtWAhfREEc_3-8-rgb_front;Really enjoy it, make it look effortless, make it look enjoyable to you and it will be to them as well.
-CtWAhfREEc_4-8-rgb_front;You're not using magic to show them, oh look what I can do.
-CtWAhfREEc_5-8-rgb_front;You really can use magic to put yourself out there to make yourself relaxed, get to know people.
-CtWAhfREEc_6-8-rgb_front;It's a form of entertainment that helps people really relax.
-CtWAhfREEc_7-8-rgb_front;You can really get to know somebody on a really quick and fast basis by performing an illusion.
-CtWAhfREEc_8-8-rgb_front;And after all, you are pulling coins out of their ears, and so forth.
-CtWAhfREEc_9-8-rgb_front;But again, enjoy.
-DQ1scNd-M8_0-8-rgb_front;So for these handles that I'm using on this chicken baker I have done them with an extruder.
-DQ1scNd-M8_1-8-rgb_front;That's why they look so even and they have a nice textural design to them.
-DQ1scNd-M8_2-8-rgb_front;An extruder is a lot like a giant Play Dough factory, it just squeezes out one very long consistent piece of clay, and I like to use that a lot for many of my different handles.
-DQ1scNd-M8_3-8-rgb_front;So the first thing I need to do is prepare the clay for the extruder.
-DQ1scNd-M8_4-8-rgb_front;Now my extruder has a 4 inch cylindrical barrel, so I need to get a piece of clay that's going to fit in there nicely.
-DQ1scNd-M8_5-8-rgb_front;So I'm going to cut a piece off.
-DQ1scNd-M8_6-8-rgb_front;And then I'm going to pound it on the table, to round out the corners.
-DQ1scNd-M8_7-8-rgb_front;And then I'm going to pat to elongate it and thin it out just a little bit more.
-DQ1scNd-M8_8-8-rgb_front;Now I want it to be smaller than the actual size of the barrel of the extruder itself so that it will slip in there really easily and it won't get jammed or anything like that.
-DQ1scNd-M8_9-8-rgb_front;So now the clay is prepared and I'll show you over at the extruder how this works.
-DV52J2dGWQ_0-8-rgb_front;Hi my name is Lauren and today I am here to discuss how to brush your hair.
-DV52J2dGWQ_1-8-rgb_front;Brushing your hair has a few different advantages.
-DV52J2dGWQ_2-8-rgb_front;Number one it can help you to create the style that you would like and the style that you are looking to achieve.
-DV52J2dGWQ_3-8-rgb_front;It also increases the blood circulation to your brain which nourishes your papilla.
-DV52J2dGWQ_4-8-rgb_front;Once the blood circulation actually increases towards your brain and towards your scalp your nutrients, your papilla which is where the base of your hair follicle is going to grab nutrients out of your bloodstream and help nourish your hair so it is a very good thing to be in the habit of brushing your hair on a regular basis.
-DV52J2dGWQ_5-8-rgb_front;The easiest way to brush your hair especially if your hair is rather knotted is to start at the bottom of the end of the shaft and work your way up.
-DV52J2dGWQ_6-8-rgb_front;If you use a Boar's Head bristle then it will also help promote smoothness in your hair and it will help maintain frizz.
-DV52J2dGWQ_7-8-rgb_front;Plastic bristles will also help get all of those knots out because it has a bit of a better grab to it.
-DV52J2dGWQ_8-8-rgb_front;So again you are going to start at the end of your hair shaft and you are going to work your way up towards your root.
-DV52J2dGWQ_9-8-rgb_front;Once you get towards your root you can then do a few really good brush strokes in order to increase that circulation and have more blood flow go up to your scalp and that is how to brush your hair.
-Db1NJJFmVI_0_1-8-rgb_front;In this next clip we're going to be going over a hook kick. Ok. A hook is a very powerful kick.
-Db1NJJFmVI_19_20_21_22-8-rgb_front;We're going to take a step, skip, hook it. One more time from here. Step, skip, hiya. Ok. Now when I'm kicking I'm kicking with the very bottom part of my foot.
-Db1NJJFmVI_2-8-rgb_front;We're going to be doing it with pointing our toes and it's going to come across.
-Db1NJJFmVI_23_24-8-rgb_front;The whole foot is going to be pointed straight and I'm going to hook that all the way across. Ok. That's our kicking position.
-Db1NJJFmVI_25-8-rgb_front;So again from here.
-Db1NJJFmVI_27-8-rgb_front;And that is going to be your skip hook kick.
-Db1NJJFmVI_3-8-rgb_front;It is the opposite of a round kick.
-E1QuB_rCYs_0-8-rgb_front;O.k., I'm Bobby Larew.
-E1QuB_rCYs_1-8-rgb_front;One of the drills you can do to work on your front entries is just called a line up.
-E1QuB_rCYs_10-8-rgb_front;I should go in vertical and I should be working on my pike save at the end.
-E1QuB_rCYs_11-8-rgb_front;So I'm going to go walk up to the 3 meter and do a front line up.
-E1QuB_rCYs_2-8-rgb_front;A line up I'm going to do on the 3 meter board, o.k.
-E1QuB_rCYs_3-8-rgb_front;I do that because it gives me enough height and I don't have to worry about doing a good hurdle to practice a line up.
-E1QuB_rCYs_4-8-rgb_front;You can solely concentrate on the line up.
-E1QuB_rCYs_5-8-rgb_front;A good line up I'm going to go to the end of the board feet together, I'm going to bend at the waste and extend my arms.
-E1QuB_rCYs_6-8-rgb_front;What I'm concentrating on is making sure I get my hands closed above my head, make sure my elbows are locked, my biceps are squeezing my head and my ears.
-E1QuB_rCYs_7-8-rgb_front;"Make sure I have no arch like I'm sucking my back this way; make sure I got my hips under me a little bit."
-E1QuB_rCYs_8-8-rgb_front;"I want to have nice tight legs, thighs spread apart; leave it together, nice tight toe frame."
-E1QuB_rCYs_9-8-rgb_front;I shouldn't get a lot of splash.
-EAXGeHv9U4_1-8-rgb_front;We actually used the sewing machine for this, and basically we had two pieces of fabric.
-EAXGeHv9U4_10-8-rgb_front;I'm just going to get my little cloth and just dampen it up a little bit.
-EAXGeHv9U4_11-8-rgb_front;And then we're going to put that on there.
-EAXGeHv9U4_12-8-rgb_front;Again, make sure none of the fusing is actually sticking out, because if it gets on your iron board, it's really sticky and it gets on your iron and it's impossible to get out.
-EAXGeHv9U4_13-8-rgb_front;Like that, put that down, see how it steams, and it's sealing it shut for us right now.
-EAXGeHv9U4_14-8-rgb_front;Slide it around a little bit.
-EAXGeHv9U4_15-8-rgb_front;There you have it, a very adorable pumpkin placemat that's going to last for years.
-EAXGeHv9U4_16-8-rgb_front;We made sure of that when we used the zigzag stitched the edges.
-EAXGeHv9U4_17-8-rgb_front;You can throw it in the washing machine and it's going to hold it beautifully.
-EAXGeHv9U4_18-8-rgb_front;Stick around, I'm going to show you a few tricks for embellishing before we go.
-EAXGeHv9U4_2-8-rgb_front;We used the zigzag stitch around, and turn it right side out, and we actually have a little spot that we're going to slip-stitch but I had an epiphany as I was ironing, because you are going to want to just iron your placemat so all of your edges are nice and flat.
-EAXGeHv9U4_3-8-rgb_front;Go around and we're not going to actually slip-stitch, we are going to use our fusible tape to finish this placemat.
-EAXGeHv9U4_4-8-rgb_front;So I'm just going to measure, it's a very, very little area, very small area that I need to finish here.
-EAXGeHv9U4_5-8-rgb_front;So you just measure and cut, and again be sure you measure the exact length because if you go over and it ends up sticking out and the iron gets on it, it's going to get really hot and it's going to make the outside of your fabric really sticky and that's going to start to bunch up and you don't want that.
-EAXGeHv9U4_6-8-rgb_front;So really kind of take your time in measuring how much tape you?re going to use.
-EAXGeHv9U4_7-8-rgb_front;Just fold your fabric under on both sides like that, you just tuck it in, use your finger to do the corner.
-EAXGeHv9U4_8-8-rgb_front;Lay that down, but make sure your tape does go all the way to the corner, otherwise you're going to have a little open corner and you don't want that either.
